weibo_id,tweet_user,RMSE
3869940823895791,8241251,0.14553201486379863
3938711983082432,3881265,0.14601916243182425
3925856386991316,5751377,0.14652551036095154
3807985283225801,1778466,0.14705746344804585
3912057915041040,5645189,0.14747436994040006
3928302132009132,6753689,0.1477359968863509
3925855615535211,5751377,0.14788039308251077
3805538712616718,7298946,0.14830383634733052
3971718181606888,5511390,0.1485032381852626
3920752333707286,1115309,0.14854074416711338
3913077298484132,7630458,0.14880772799244052
3943189427760412,5645189,0.1489537413085379
3924286195054304,5645189,0.1489989456044031
3853963998407333,1507856,0.14913592550342591
3915997969198128,1565461,0.14935980688264627
3871834963056455,8205510,0.14936321761522373
3917736570794032,5961549,0.1494305907258502
3919287683031588,1565461,0.14969683404613032
3845715988247194,7389240,0.1500591033537494
3971462320276088,8241251,0.15012872726065374
3943562326194960,1565461,0.15053853501278064
3865653456992356,1507856,0.15149148184036498
3923232589784394,5896532,0.15160633783521085
3902864059491093,8241251,0.1517704805144037
3937362889009007,1264964,0.15191118558644198
3878374872896483,7298946,0.15200903606563185
3961027131181237,7298946,0.1521492695046114
3916759176693671,1264964,0.15222956730548245
3894646306269488,7460165,0.15274174013356215
3946691666673722,3881265,0.15305844905970845
3868432418513986,8241251,0.15311258709089412
3968126158635792,7298946,0.15353105182914417
3968874171088326,6152408,0.1535878562493464
3931276531089928,6376516,0.15376894123136375
3949290130534267,1446600,0.15434667027153348
3966639790183283,1565461,0.154824935200897
3925726736636085,799845,0.15543505880559919
3928740310373002,1115309,0.15544458205629047
3839564327772626,7460165,0.1559639628040202
3829818506532736,7389240,0.15606963457672093
3958310548493333,7282882,0.15627339775645502
3969875599421566,2933498,0.15629609929902677
3972150760938984,3532885,0.1565559451638038
3925856168265967,5751377,0.15705181293861487
3972093168740265,3130228,0.15707456290204325
3914199153002228,1565461,0.157654924404801
3935872971855387,5910151,0.15765783575836897
3946355531344055,7460165,0.15766750333590102
3946212538967154,5593720,0.1581328121091672
3945748947366012,8299715,0.15834434592203905
3927886593409262,1565461,0.1585445828307783
3970702358928898,6380121,0.15886142309028367
3909413435835534,5511390,0.15895829193757552
3944269222483658,334622,0.1591203463316789
3945735210261468,799845,0.15914388015340095
3925856092942338,5751377,0.15927392636635046
3914153854922473,1565461,0.15930487751576666
3835094525942667,2298223,0.15955691088262555
3944279544044117,1565461,0.1601094838341749
3960169078078902,1264964,0.16042722885090288
3914513847430806,7460165,0.1604802945910757
3965252053606638,7460165,0.1606689854675826
3927555491360334,5961549,0.16106790081333278
3927205883140640,7298946,0.16108950982959797
3975801508957983,2298223,0.1611283038577329
3916767220950632,5679327,0.16131659536619425
3823527281224370,7097284,0.16186582573838326
3941425831507588,8241251,0.16197176763060656
3891461382665959,6931653,0.16246130607184697
3913766099933221,7298946,0.16247313430241903
3897810346913597,5511390,0.16278641876423827
3967175490135558,5814558,0.16292173388895442
3926550711637008,1115309,0.1630140646092739
3975487783120184,5814558,0.16301406686453418
3849226079006647,7952487,0.16350118562253876
3955161729185470,2630595,0.16358532951753482
3908061208778337,1565461,0.16376124398083322
3918531072753886,7460165,0.16381172699005375
3858096852222323,1507856,0.16405644375588752
3914641895507258,7298946,0.1643612699436248
3973346531954005,3668429,0.16443710580678012
3881881382305588,7460165,0.16466710852736344
3878712577434282,1565461,0.1648402487960161
3971549298648811,5814558,0.16525346231639848
3964857764183470,5814558,0.1655641876413846
3844577989933767,2912126,0.1656058452044715
3967449470165288,5511390,0.16577198668776447
3874291021653188,1239931,0.1657731240377222
3960509302545312,5910151,0.16584820518628263
3896366386374762,1565461,0.16610510421634628
3932363844920011,6472320,0.16631430325270466
3969571264084550,5814558,0.1663568032658598
3939103123021566,7220691,0.16645622908421792
3841973452470805,1677052,0.16661538049588343
3954477889176782,8227062,0.1666229441329061
3922594493474844,1115309,0.16684477470302736
3941804229986384,7298946,0.16688606751839308
3951099746961462,5511390,0.16725736295919907
3800042768867642,3455611,0.16736686101369086
3887313484455907,7569041,0.16738469159397712
3966780827569988,602404,0.16753552144071546
3968252571155199,5814558,0.1681023934087772
3796430252359129,2615967,0.16856540634289305
3952321806868774,7450547,0.16861913113614888
3939165916247320,7924937,0.16885123012537484
3973900666776073,7460165,0.1691791435888116
3892814666920517,5606286,0.16922385794497402
3925824794993126,7298946,0.16925204572808134
3976218103922566,1264964,0.1694804690590136
3824597243964797,8239221,0.16962686889662937
3969367421153819,5814558,0.17001342886383283
3801061418460264,5569905,0.17013386133546035
3963526484180589,5244134,0.1702561700563884
3943099334451505,7305553,0.17032956106658456
3952848309605854,3881265,0.17039452780536105
3950398349886567,8241251,0.1704546344731574
3934956440937085,7630458,0.17069479383404076
3812976455015956,7095225,0.1707227875790584
3955933899625205,6152408,0.1709248710587119
3947512970823076,5511390,0.17115335639438695
3973983433184679,5910151,0.17144440872917202
3954034719655737,2652524,0.1715467355610909
3927340494809424,689974,0.17163260311780132
3913693068560933,7460165,0.17177697241305845
3898980427286987,5511390,0.17182373833729467
3951421940488226,5511390,0.17190876034933922
3934499139953273,497594,0.17226597068486352
3932732864218200,7298946,0.17249789638976248
3818164355386536,8239221,0.172663864339819
3901108004900303,5511390,0.17292707792714082
3965010105597362,799845,0.17318760842684014
3969247383806857,157714,0.17334531170487802
3943549332372565,5511390,0.17370001929135442
3971435321855883,126318,0.17378169651749786
3893266510568882,1346879,0.1741000745521387
3938436308005503,5511390,0.174336829096298
3867867433400980,7296041,0.17434901831963112
3847144312494284,8147310,0.17437111864649008
3855764643095134,8241251,0.17450553614902428
3939504647624513,7895013,0.1745435718619989
3948006690261834,5120041,0.17477869848712266
3954828113971825,2652524,0.17483875249012515
3948520073824520,334622,0.17490988213412925
3920828934394984,7460165,0.17497511083394798
3945410059770983,6472320,0.1751787414532059
3951782859960837,5593720,0.1753362011686743
3917170092017811,1346879,0.17534692763632406
3874937699638946,6124311,0.17546466148766593
3919917164786343,5511390,0.17556460997623127
3948331057699923,7895013,0.1756183242785021
3879734410953242,2298223,0.17568254194020336
3926829465145637,5961549,0.17585096899550512
3909382414303616,7151517,0.17600335279824028
3965743395004368,1346879,0.17609905457709119
3869584463775559,7389240,0.1761301869732217
3968985529476852,5814558,0.176143603434834
3976529619059157,6948060,0.1767542616626835
3866242908126254,2665518,0.17701528912845435
3851828900947373,7296041,0.17707665436254993
3973919193187966,5511390,0.1771270265535611
3917013535437221,5511390,0.17713733161945444
3931922067474666,7460165,0.17717984882036927
3908299436980185,5511390,0.17722751937048184
3974681944188724,5376454,0.17766734170726253
3887466047909229,8239221,0.1778678608920103
3969729552558847,3532885,0.17804708116920642
3947780177745581,1507856,0.17805755027564432
3951124715781375,7460165,0.17806315505685857
3937633409819764,4880654,0.17819152764878274
3975850388651019,5257388,0.17819764754481415
3943278112261194,3125631,0.17825467966806557
3907216693978067,7071017,0.1784140369421104
3969600204808965,6472320,0.17881236307396026
3918247663050852,2544997,0.1789328782805324
3946310640034956,5850543,0.17950767200579884
3960298639697715,1168717,0.1797849058703944
3905018409101414,1507856,0.17983522990913947
3973119646016094,6308706,0.18009153973745268
3945002876440050,6472320,0.18028429997008572
3973932748570311,5257388,0.18036651624365915
3976212777327737,7800544,0.1803708499554101
3832627776185616,6729990,0.18052262647278242
3933798054064615,6337870,0.18077993640206325
3965650932550825,7895013,0.1810873725376783
3935204831564802,2810531,0.18139802976942443
3942889463323819,1565461,0.18149127212072333
3964990061394322,5966900,0.18189011832415447
3965385155833547,6472320,0.1819526652719791
3796887109112644,7298946,0.18213446177534728
3962844896055423,1264964,0.1822768248414278
3926559465713540,2950410,0.18233387943814033
3817086566914235,7389240,0.1824867757349488
3968942118235638,1115309,0.18258775327253532
3870351462805989,5850543,0.18274432938941745
3881182083048406,3972162,0.18300608782146088
3945416623970403,7298946,0.18310897133637524
3933700121455124,5961549,0.1832581855491557
3907940275082735,8202919,0.18328584140744542
3963952122293100,5961549,0.18329097018275725
3963374196968429,7630458,0.1833291663772322
3846806359964578,8147310,0.18403080043853462
3930569978966267,1565461,0.18481743134747075
3826882044818453,7954066,0.18516949391579043
3903172386716644,5850543,0.18544879105420867
3958133145270263,3532885,0.18591874612875758
3874274018157188,6862679,0.18620833093529623
3931267084905231,8241251,0.18627961958760167
3879290247011460,5736613,0.18630723409917604
3897121382488066,4127238,0.18675928773245776
3898512565306406,2298223,0.18724946725893563
3947910125188909,8239221,0.18732508083499513
3931221672921119,1264964,0.1874192102073835
3946028887663781,5257388,0.18787162240638994
3940242417446479,5645189,0.18813278934704514
3891993136565180,602404,0.18840095086736702
3902330170603912,2574642,0.18846879792290988
3926396373928186,1565461,0.18861635104867663
3836000780184077,4851223,0.18943593881107304
3930868743483845,1565461,0.189608115783989
3883818996360513,8241251,0.18970218793631038
3969730589608372,7823674,0.18987752604545244
3975684092971937,5814558,0.19019816834878983
3884116271048579,7338807,0.1905991533446515
3973563314391184,5910151,0.19080277678367163
3899749206293659,5361856,0.19096076529025635
3968189072906825,8260791,0.19099837515860216
3970640811788766,3532885,0.19100885106836119
3946360824906685,800129,0.19126793037770382
3947884246391646,2652524,0.19131444186026622
3858081697595783,7298946,0.19134101542258064
3974744451273811,5511390,0.19164939926496186
3965676953358322,159446,0.19180984485041738
3953754291794722,3532885,0.1920327443005503
3865305916516753,7794539,0.19233223313059056
3969689543478382,5814558,0.19246593242761717
3921495778253544,7298946,0.19247522669248562
3813911772132843,7460165,0.19292043634874262
3957431911974799,1346879,0.19320667868510952
3865925940334919,900368,0.19343016401065566
3946790154204602,8239221,0.1934918531141578
3809819481479767,8239221,0.19365218831068906
3976031826648989,7345134,0.19396989061048034
3798909921505789,7423299,0.19398845078675545
3861652899948131,4460587,0.1942871120395026
3972467851194387,1507856,0.1943639596094049
3817681713617923,7423299,0.19436823133994055
3947510169192176,5244134,0.19441950712500342
3959426123612150,5511390,0.1944380569228557
3834572125061489,5599736,0.1946183320710835
3890147923975030,1565461,0.1947537917163654
3960869173596211,5034787,0.1948024621890385
3851427535560754,1507856,0.19482214353859548
3848692031457418,4147331,0.1950443044017208
3813898639897503,7389240,0.19511527955983995
3892029505194428,1264964,0.19514859224231978
3930152020674811,6472320,0.19539110156410647
3834100635075931,4116903,0.19546031252814883
3914515991408708,6472320,0.1956087540384118
3974007998439777,800129,0.19582466122127162
3873332263226253,3455611,0.1958261846627736
3953638780965408,3532885,0.19615639468074494
3800849866645988,2454480,0.19620479600704352
3943267919524688,7298946,0.1962271123182492
3888066094007575,6126191,0.19632386935444818
3895418712270360,4551327,0.19645855587647604
3955225671415971,5244134,0.19694997205429388
3955405430487130,1507856,0.19714230971147836
3953358110349407,5593720,0.1972099202916059
3952672417695044,3532885,0.1972437338152021
3959193125462181,3629672,0.1973153722178145
3868409685084063,2665518,0.19733647716568556
3954061566712130,1565461,0.1973365506257586
3906149604450393,8090322,0.19738711318178842
3946858567365462,5645189,0.19743806711443235
3938845290549722,7220691,0.19761417422437377
3937433408202786,5511390,0.1982595602185088
3944209045949369,7298946,0.19852051707768198
3920022872973481,8239221,0.19875785438480498
3806874904779786,8260791,0.1988690273317935
3899437426377367,7298946,0.19898024492058936
3801846394765701,2124869,0.1991302160621533
3810163209579916,4853923,0.1991950684954731
3975148681600431,6787446,0.1992577747266523
3885071976872717,4987001,0.19928721618881767
3898225843410079,2794555,0.199379696847417
3949373232414714,2652524,0.1994421516935161
3873274406231319,8000030,0.19955637690725925
3925099457597543,5511390,0.19958607607333875
3961531538856962,7460165,0.19960600750635218
3920295045596186,5511390,0.19984545221196906
3868600122864144,8241251,0.20006236673358319
3925026010924084,7502865,0.20015041492837207
3854806580299235,8147310,0.20018692240256938
3967557138098137,5511390,0.20045161649812682
3956219306034124,639087,0.2004920094808463
3933794027242436,1012111,0.20058752273955655
3924407321858775,5511390,0.20090930427760034
3945623412065189,5772324,0.20102528459608057
3882578429863623,5850543,0.20160017789468201
3893120511264701,5736613,0.20173952367484357
3929460879543018,5966900,0.20175986619414266
3956708319805695,773480,0.20201683805300102
3881229448936757,7389240,0.20224176727892032
3875049935448531,2665518,0.2024561666259676
3875486704663175,7460165,0.20246484957437472
3872181429451951,7157396,0.20252834122418384
3873219125510305,5114102,0.20256204528155664
3835200939640020,1239931,0.20264326165326718
3893769994766814,5850543,0.20281832869997227
3937429092608350,5961549,0.2029700289668668
3941088328350268,5511390,0.20332339398142554
3836334366395008,5895246,0.20345728008057257
3852562808156276,7700615,0.203501505896266
3886384538920974,7298946,0.20361276450259205
3874986433449017,4116903,0.20394907219448313
3929663153644920,5850543,0.20406602694267956
3834488864046049,6060506,0.20427495838704687
3867519100002540,7460165,0.20441573142736197
3878608479081434,8069239,0.20457100202503778
3926459431235341,1264964,0.20465671668735064
3963923491597268,8205510,0.20469517549722488
3921457447301463,8262832,0.20472754546099195
3909763425062797,5114102,0.20482635287017933
3921309668887495,5850543,0.20496164785457865
3968461388874781,7728027,0.2051989051821056
3974251353135761,5858409,0.20549827600370799
3921738318223321,8137895,0.20581462702811415
3948128824215364,3881265,0.2058937556135601
3966341029599528,6498207,0.20623718640096558
3845350844588043,2026642,0.20634751363769818
3946519172297718,7569041,0.20635156657951526
3843793470505571,7954066,0.20684045369374865
3901450960432796,8202524,0.20705802760827305
3809888583110699,6403584,0.2070807144596804
3959392690525660,2298223,0.20740146499877216
3902632692987061,4410454,0.20799569557961864
3920040421804939,1179335,0.20839409694127853
3935657799474777,5114102,0.20854616904307252
3829709550988757,7982350,0.2086591538555291
3956164498863911,5799719,0.20874508365014444
3800109667796037,7460165,0.20879547742437363
3962791088205502,5961549,0.209250398524226
3903316066875530,5511390,0.2095737519631366
3799612790078975,6301044,0.2095870788953105
3796480173187867,7241110,0.2098507728215459
3961347798202113,1264964,0.21004112090849889
3919744757095471,7241110,0.2100669397987131
3917719092733827,1565461,0.21060908876472753
3860892418812866,7389240,0.2106622624264011
3815257351081368,8069239,0.21089691411027345
3909352216000393,6376516,0.21098436517500851
3872217001232509,8284599,0.21113899454543766
3967535629494236,7298946,0.21122961071581675
3935094546509792,3881265,0.21159330150087421
3958048840131184,5910151,0.21181330108194266
3829491258511714,7345134,0.21206485011053938
3873617127806743,5850543,0.21218607480189045
3927713049758433,7460165,0.2123335326071929
3832006989557353,4207083,0.2125559893688018
3819991659026156,6931653,0.21266720249698604
3879684125713859,2665518,0.21275280732819277
3902533157826176,7298946,0.2128477588321481
3969208876142091,5814558,0.2132164221291302
3860556295754209,7809003,0.2135638432514794
3880527028923528,5257388,0.2137128107698937
3890224070970380,8137895,0.2141498317031587
3928755065590103,5257388,0.21421980075670205
3952681280749956,8253334,0.214225290787104
3964260045882054,2761435,0.21439361833489173
3972946240268462,5244134,0.21446039468162326
3851400356528391,6277510,0.2145656084236473
3923737923812803,1044238,0.21480633688678896
3797216076678733,2454480,0.21502848511011066
3954469789721662,6901169,0.21517391594165103
3913458431129663,7460165,0.2153249708188243
3941280226245514,262802,0.21544804672877207
3974345221152191,5814558,0.215476068009415
3956950079767392,1168717,0.215697631792401
3891014144010224,5850543,0.21575678927807707
3943602322732827,7298946,0.21579492721711582
3810179458043299,2830049,0.21587570727804284
3821732869980893,8241251,0.21598408445894388
3976186872227314,5378221,0.21636643979021958
3864511088209617,8147310,0.21638471920051944
3826237522975353,7460165,0.21650907339223988
3947226277739012,8239221,0.21701165962394378
3895641631576280,6337870,0.21710729605086015
3919552024859574,5850543,0.21717821901605194
3889202175011223,1346879,0.2173025859420409
3803578580170432,3796651,0.21781974977974541
3799579944266157,7097284,0.21783191649390035
3801864661138791,7460165,0.21799323831143239
3945063266357381,7298946,0.2179996921698567
3968661007371852,7460165,0.21804946106890544
3955077070639835,7298946,0.21820207281495685
3943248643098203,7152274,0.21869499038730217
3818232177941172,7742057,0.21901377985468734
3898511764148978,7850936,0.21912697266173883
3969213909329589,5910151,0.21926345116285556
3923878344406988,8299715,0.2196257701532853
3936652604962454,5736613,0.22060208591399308
3950485239666689,2652524,0.2206343329760268
3890909500072132,951365,0.22073385665909717
3823661859786156,8253334,0.22096085559913065
3922838346290319,7700615,0.2210040093526376
3973373819761681,3532885,0.22134905037845262
3972618849439940,7647481,0.2214758650130439
3961956836085552,5034787,0.2218847141752539
3950519762829617,5380757,0.22195014474204883
3962660477657626,7800544,0.2221217745099021
3900095982922222,1009390,0.22225060730693277
3933103469171590,1565461,0.22234545667469213
3869527102510722,7460165,0.22280892136000097
3800802861039803,2454480,0.22293099442257103
3896729805744982,5511390,0.22294784565334136
3827521622029945,2211087,0.2230539115042927
3967535600942006,8239221,0.22309772208193707
3938777955238405,5511390,0.22310154059652146
3943844297124139,8253334,0.22325649868106118
3898979114598255,5736613,0.22338121555638082
3971099182339399,6158537,0.2234942285086419
3840272028937592,5257388,0.22386123497491603
3835119482000175,7070257,0.22420769829693823
3918098346628543,5114102,0.2242137207465847
3930759922482657,5808072,0.2242825102533163
3814637038275338,8256092,0.22451985804409613
3926429039089152,7581688,0.2245211685103432
3960227491929163,1264964,0.22458141080044264
3953245447243764,1351956,0.22470882118904797
3903219912528616,5511390,0.22478219505590974
3920301371280613,7286703,0.2251196862756025
3967097505966807,5511390,0.2253405633680558
3798516104691784,7460165,0.2254620874161949
3903017726193617,799845,0.22571604181740282
3905930103996393,7216681,0.22600491668071243
3931638897360075,6376516,0.22609367702426245
3932319528562744,8202524,0.22616464612571124
3970081904612231,4919399,0.22693370030054313
3974989470828285,1507856,0.22699483814853536
3963416911684334,5850543,0.2270358544077031
3949276775858673,5511390,0.22733734300972144
3956547937127424,5593720,0.22734489241444258
3901259314970733,8239221,0.22739187361019855
3943631255972230,5244134,0.2274726901464062
3907013387885663,6472320,0.22748024436223596
3957360302790389,8147310,0.22752411711213028
3968065463592251,8331638,0.2276152765449903
3956110107195428,6308706,0.22762337000708838
3922499630733327,334622,0.22767020998238202
3976160570541696,7907534,0.227912237825348
3954124799724918,7298946,0.2287577660246369
3952554193208453,6308706,0.22881532626965562
3909774896287902,600875,0.22888060060417867
3899789571516169,5511390,0.22902764108624335
3974775464065891,1034894,0.22907039530172252
3899040053547132,5511390,0.2291079560725715
3956497967108045,334622,0.22925402674658824
3899019883692930,1346879,0.22935685391481117
3936012768354456,799845,0.23015728310977848
3883430053893532,4466014,0.23032662897732473
3928960725228315,7460165,0.23034758587315532
3938875095030801,3415412,0.23059068286570042
3899069606960575,1346879,0.23066394655566036
3833461045151734,7389240,0.23076237896210602
3875000618362619,8136060,0.230878974060741
3973706511831743,7995816,0.23102293407822885
3973162444551261,800129,0.23109451475353016
3961764875809229,799845,0.23143701184675405
3814452984433036,5257388,0.23183087879380104
3976956174934906,5814558,0.23189619733435582
3858500298354970,7298946,0.2322411716865577
3924065964383263,7177523,0.23224429930660187
3854391109261222,8239221,0.232277356540631
3946482459509835,1565461,0.23228535418699053
3955831982550855,5850543,0.23237592238637733
3936395196698212,334622,0.23238699776733268
3795763853202667,1819684,0.23241675153326938
3890248154899116,5993547,0.2325200785210383
3934545084360926,8202524,0.23282964910399395
3960669860834020,3532885,0.23290628527938362
3969739967300366,799845,0.23311460278589308
3904721452316210,5850543,0.2335927145873838
3974021265194846,5511390,0.23379527020838697
3872543586913741,3446674,0.2337989096738973
3944572297585520,5593720,0.23385939164221217
3862025366939106,2249741,0.2342272374168825
3951082437223158,5034787,0.23426691086817744
3958664031176900,5645189,0.23431308802112444
3935495828510838,5850543,0.23449532185831484
3975747158588584,5593720,0.23454841032589366
3801136480325032,2454480,0.23494117244251567
3889889056000383,6620323,0.23499739476076462
3951216448819664,2652524,0.23538112798049654
3976276106158583,8181093,0.23566414108910363
3937665466462582,5850543,0.23568901008090595
3905057441174152,5128991,0.23571854755984645
3972482949922503,5814558,0.23575495299217716
3948995933679707,2652524,0.23584323397925544
3967074898496783,5248801,0.23593662878774713
3950349758965499,7460165,0.23603357820134557
3963195330424242,7298946,0.23621606290735284
3916669304914329,7460165,0.2367473256708625
3973298322570818,770429,0.23751397603474356
3932919955169702,7460165,0.23761321711255248
3962146717221550,2067390,0.23766633949172766
3924381078549955,7728027,0.23768689676913243
3943822498782000,5850543,0.23805452826786627
3904677806317507,8202524,0.23806015243906667
3897075286647406,5850543,0.2380812019901945
3925493574815402,5257388,0.2381041681707026
3831149598517535,8147310,0.23822473719214696
3950455283978295,5910151,0.23837836516600178
3967469230269461,1929470,0.23854922381830168
3953028526361298,5910151,0.23883126056303777
3810178736665004,5257388,0.23889390624440604
3973208229457838,6158537,0.23905220049939405
3879324324980428,2665518,0.2393763532288742
3952254232637687,5396488,0.23947528012292368
3947598299555998,2652524,0.23948455218959716
3910093055463165,5511390,0.23961265104118648
3963921830787451,5257388,0.23967291090993734
3967180900784659,147372,0.23991547692698958
3958036617729118,2652524,0.2400970993572105
3900507435091583,5114102,0.24021213399677283
3861340509146931,7296041,0.2402424444938821
3931519892932922,7728027,0.24025602316552191
3868930869613488,5257388,0.24041321293542778
3972966380815606,5257981,0.24097847271566025
3884572611664946,8202524,0.24113942714791617
3970793560279543,5850615,0.24167501927451476
3957037677443459,5294984,0.24177151307283856
3970618305091076,7568638,0.24192627085148646
3850848482170585,978995,0.24204760592229554
3867484782092493,7298946,0.24224138596024733
3929485529209601,3007125,0.24235820595134328
3965598042126175,5593720,0.24320994076553287
3918397928564791,1044238,0.24322610822594676
3937800203979857,8200768,0.2434112890303864
3914655099038466,8253334,0.24347550588516975
3888174570527661,8090322,0.24349336314864575
3898893164830050,5511390,0.24360950163259684
3918877794666977,5850543,0.24402265725502847
3971864910693855,4275890,0.24427502049107944
3974341726786708,7282882,0.2445011628269443
3830940386409340,4178345,0.244646480136197
3971836188302429,7113451,0.2447198472545827
3909950415665389,7460165,0.2448131828398872
3947795356714632,334622,0.24499096270421114
3856639154937813,8163129,0.24501719656512339
3935486361735314,5120041,0.2450915487715443
3840694949453962,7298946,0.24561040446167212
3915905345996930,5850543,0.24577457049742546
3964678197404530,1346879,0.24583466565504603
3970463393353305,5814558,0.24620549297552327
3857943898576145,6366276,0.24626685039042887
3950730052851887,5910151,0.24633480752999493
3872523068406765,7809580,0.24639245497945653
3926825383832512,5850543,0.24664447328608155
3887445508850813,2454480,0.246977872743052
3928635931046631,334622,0.24700382069887353
3972170264307543,5686219,0.24711593380506988
3974445942719044,2330346,0.24712938120738615
3860950367367745,7389240,0.24715243061801237
3873883503689113,5850543,0.24751184436938373
3973912100070955,8000740,0.24751920508090702
3938537122750681,7424214,0.24757449147542757
3956508612359697,6474752,0.24769650467693444
3854263468151430,1801542,0.24776433171782195
3969644496166609,5257388,0.24788872322578231
3917384895088145,1507856,0.24832605683010944
3968261370061042,5511390,0.24869062848383303
3955055096270355,8152813,0.2492911671035952
3867511583974202,2929012,0.24935385609062247
3917490843179896,4079144,0.24981851662276056
3957383670259035,388068,0.25006717194595435
3968287236911091,799845,0.250205857124986
3965945183636000,5257388,0.25085272946518145
3928428585258905,7460165,0.2509071742397091
3934912014707718,8294071,0.2510113652802421
3963046013027380,5257388,0.2512041042956331
3880496842967491,8136060,0.25128241510055493
3960277542469039,6308706,0.2516324989954583
3908751054403174,5850543,0.25166319232333806
3878217175901943,3978150,0.25171560369490487
3922110072644541,7298946,0.2518145013494105
3878362223055284,6681182,0.25182547439799297
3940324424343988,5511390,0.25206120858385844
3803774839881773,7460165,0.25248027422603514
3881932863528905,4428846,0.25258119529438006
3930914293448901,5257388,0.25259886777012436
3971879217279435,5257388,0.2527408352590964
3941443137286788,5028746,0.25282325190289373
3943240820889690,1877647,0.2528467827165619
3918920014268328,7879416,0.25314008238082497
3912765725260354,6454706,0.2533312679229832
3974286098525544,2194334,0.2535095366996763
3954719342413741,5850543,0.2537094213578045
3938464292505364,5736613,0.25379295400845625
3894926293327972,8189500,0.25381764663810297
3954878763938599,2652524,0.2538327997660492
3962013053353625,2652524,0.2538681547183941
3963408494278094,2652524,0.2538704375451815
3964280196062400,2574642,0.2540741590391835
3971407693817684,2298223,0.2540745628288702
3976543128676132,8202524,0.2545081653518474
3973146367335241,4818752,0.2546695597959994
3924241185463954,5645189,0.2548386873064934
3836316578322229,4178345,0.2555488042595279
3901576865360755,5511390,0.2558124533372493
3961324675918177,5257388,0.25614162651975575
3958702170562746,2652524,0.25618907774796407
3947452153089490,334622,0.2568958426388194
3974648901849861,2574642,0.2569130624477621
3952642994770547,1921653,0.2572020525650078
3957015162291858,5034787,0.2572221344845197
3823604410519296,4797207,0.2572910141945867
3925327019193937,4802062,0.25737809841646164
3973583091525336,5396488,0.25739684967919313
3970755093612521,5023524,0.2576246937681901
3953271566073716,157537,0.2576852755340332
3826463449111115,6216771,0.2580165896522794
3934842280768396,8210321,0.25806016208077515
3936986362274243,6424345,0.2581470933787628
3923651201638651,8136060,0.25840994155195046
3969543023778706,8024173,0.2585664003241173
3948688454215470,5961549,0.2586114248560888
3943078354060979,8162392,0.25900391301295167
3956704167179111,1346879,0.2592732362698832
